0,0,0.1,0.1.1,0.1.1.1,0.1.1.1.1,0.1.1.1.1.1,0.1.1.1.1.1.1,Unnamed: 0
,,,"All our simulations are made using version 0.14.1 of the SDV library (). We specifically employ the HMA1 model class using two tables as inputs: a primary table with alerts (see Table ) and a secondary table with transactions (see Table ). A demonstration by the SDV developers is available online (; using data different from ours). Due to confidentiality, we do not share our code that (i) transforms the raw data so that it can be fed to the HMA1 model class and (ii) re-transforms and adds noise to the simulated data. The data-providing bank felt that providing this code would reveal sensitive information about its internal setup and the real data. All our transformations are, however, described in detail in our subsection “Implementation: Pre- and Postprocessing.” Our machine learning experiments were conducted with version 1.1.3 of the Scikit-learn library () and version 3.3.3 of the LightGBM library ().",,,,,
,,,2023-09-28,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02554-9,,,,,
,,,Multimodal video and IMU kinematic dataset on daily life activities using affordable devices,,,,,
,,,22,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,"['https://doi.org/10.5281/zenodo.7681316', 'https://doi.org/10.5281/zenodo.7693096', 'https://github.com/twyncoder/vidimu-tools']",,,,,
,,,"The VIDIMU dataset () was built using the free tools  (v0.8) and  (v4.4). The VIDIMU-TOOLS code contains the Jupyter notebooks and Python scripts used for data conversion, data synchronization and checking the contents of the dataset to ensure its integrity. A first release of the VIDIMU-TOOLS project is accessible in Zenodo () and the latest version of the code can be found in GitHub ().",,,,,
,,,2023-09-22,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02554-9,,,,,
,,,Multimodal video and IMU kinematic dataset on daily life activities using affordable devices,,,,,
,,,22,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,"['https://doi.org/10.5281/zenodo.7681316', 'https://doi.org/10.5281/zenodo.7693096', 'https://github.com/twyncoder/vidimu-tools']",,,,,
,,,"The VIDIMU dataset () was built using the free tools  (v0.8) and  (v4.4). The VIDIMU-TOOLS code contains the Jupyter notebooks and Python scripts used for data conversion, data synchronization and checking the contents of the dataset to ensure its integrity. A first release of the VIDIMU-TOOLS project is accessible in Zenodo () and the latest version of the code can be found in GitHub ().",,,,,
,,,2023-09-22,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02551-y,,,,,
,,,Multi-view emotional expressions dataset using 2D pose estimation,,,,,
,,,22,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,['https://doi.org/10.5281/zenodo.8185369'],,,,,
,,,The MATLAB code for parsing the JSON file and processing the coordinates can be found at .,,,,,
,,,2023-09-22,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02489-1,,,,,
,,,A pseudoproxy emulation of the PAGES 2k database using a hierarchy of proxy system models,,,,,
,,,14,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,"['https://doi.org/10.5281/zenodo.7652533', 'https://github.com/fzhu2e/paper-pseudoPAGES2k']",,,,,
,,,The Jupyter notebooks illustrating the usage of the pseudoPAGES2k dataset can be accessed at  or .,,,,,
,,,2023-09-14,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02524-1,,,,,
,,,Open access dataset integrating EEG and fNIRS during Stroop tasks,,,,,
,,,12,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,"['https://github.com/Yaaaaaaaaabby/fNIRS-data-pre-processing-from-Zemeng-Chen.git', 'https://gitee.com/chen-zemeng/f-nirs-data-pre-processing-from-zemeng-chen.git']",,,,,
,,,Scripts to import the fNIRS raw data (.tdms file format) into MATLAB and fNIRS data processing code used above are available at  or . A user guide describing the basic situation and usage of the dataset is uploaded together with the code. There are two files in the zip file. The MATLAB code file named “process_fNIRS_EEG_Stroop” is used to pre-process the fNIRS data of a subject. The folder used for MATLAB to load the .tdms file format is named “Matlab_read_tdms_file”. Please add the folder to the MATLAB search path before loading the .tdms file format.,,,,,
,,,2023-09-12,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02477-5,,,,,
,,,A Quantum-Chemical Bonding Database for Solid-State Materials,,,,,
,,,11,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,"['https://github.com/naik-aakash/lobster-database-paper-analysis-scripts', 'https://doi.org/10.5281/zenodo.8172527']",,,,,
,,,"The following program versions have been used in this study:  2022.11.7,  2023.3.10,  1.0.3,  4.1.0, and  5.4.4 for  and  computations using the workflow. For data validation and processing, we have used  2023.6.23 and  0.2.9. All the scripts used in this study, from starting the workflow, generating data records, reproducing technical validation plots, and ML model evaluations, can be accessed here:  ().",,,,,
,,,2023-09-11,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02531-2,,,,,
,,,AmeriFlux BASE data pipeline to support network growth and data sharing,,,,,
,,,11,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,"['https://github.com/AMF-FLX/AMF-BASE-QAQC', 'https://doi.org/10.5281/zenodo.8250754']",,,,,
,,,The core Python-based BASE data-processing pipeline code is available under a modified BSD license at . The R-based code for generating the article’s figures is available at .,,,,,
,,,2023-09-11,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02514-3,,,,,
,,,Ontology for the Avida digital evolution platform,,,,,
,,,9,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,['https://graphdb.fortunalab.org'],,,,,
,,,"[{'ext-link': [{'@xlink:href': 'https://gitlab.com/fortunalab/ontoavida', '@ext-link-type': 'uri', '#text': 'https://gitlab.com/fortunalab/ontoavida'}, {'@xlink:href': 'https://gitlab.com/fortunalab/ontoavida/-/blob/master/ontoavida.obo', '@ext-link-type': 'uri', '#text': 'https://gitlab.com/fortunalab/ontoavida/-/blob/master/ontoavida.obo'}, {'@xlink:href': 'https://gitlab.com/fortunalab/ontoavida/-/blob/master/ontoavida.owl', '@ext-link-type': 'uri', '#text': 'https://gitlab.com/fortunalab/ontoavida/-/blob/master/ontoavida.owl'}, {'@xlink:href': 'http://www.obofoundry.org/ontology/ontoavida.html', '@ext-link-type': 'uri', '#text': 'http://www.obofoundry.org/ontology/ontoavida.html'}, {'@xlink:href': 'http://creativecommons.org/licenses/by/4.0/', '@ext-link-type': 'uri', '#text': 'http://creativecommons.org/licenses/by/4.0/'}], '#text': 'The ontology is available in both OBO and OWL format from the GitLab repository () and can be found at  and . OntoAvida OBO and OWL files are also available from the OBO Foundry (). All files are available under the Creative Commons Attribution 4.0 International License () which allows for the copying, redistribution and adaption of the ontology for any purpose.'}, {'ext-link': [{'@xlink:href': 'https://github.com/rdflib/pyLODE', '@ext-link-type': 'uri', '#text': 'https://github.com/rdflib/pyLODE'}, {'@xlink:href': 'https://gitlab.com/fortunalab/pyLODE', '@ext-link-type': 'uri', '#text': 'https://gitlab.com/fortunalab/pyLODE'}, {'@xlink:href': 'https://owl.fortunalab.org/ontoavida', '@ext-link-type': 'uri', '#text': 'https://owl.fortunalab.org/ontoavida'}], 'xref': {'@rid': 'Fig4', '@ref-type': 'fig', '#text': '4'}, '#text': 'pyLODE () was used to obtain a user-friendly visualization of the ontology. pyLODE is based on the OWL Documentation Environment tool (LODE), implemented in Python, and used to generate human-readable HTML documents for OWL and RDF ontologies. We have customized the original pyLODE templates () to convert a scheme of OntoAvida, in a HTML file so that its classes, object properties, and datatype properties can be easily visualized (Fig.\xa0). The pyLODE file of OntoAvida is available at .'}]",,,,,
,,,2023-09-09,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02499-z,,,,,
,,,An RFI-suppressed SMOS L-band multi-angular brightness temperature dataset spanning over a decade (since 2010),,,,,
,,,8,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,"['https://doi.org/10.11888/Terre.tpdc.300406', 'https://cstr.cn/18406.11.Terre.tpdc.300406', 'https://github.com/thimpeng/RFI-Suppressed_SMOS_L-band_multi-angular_TB_Refinement']",,,,,
,,,The software and codes for processing the collected data and for plotting the figures are conducted in Python 3.7 and included in the dataset at  or . And they are also available on GitHub: .,,,,,
,,,2023-09-08,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02499-z,,,,,
,,,An RFI-suppressed SMOS L-band multi-angular brightness temperature dataset spanning over a decade (since 2010),,,,,
,,,8,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,"['https://doi.org/10.11888/Terre.tpdc.300406', 'https://cstr.cn/18406.11.Terre.tpdc.300406', 'https://github.com/thimpeng/RFI-Suppressed_SMOS_L-band_multi-angular_TB_Refinement']",,,,,
,,,The software and codes for processing the collected data and for plotting the figures are conducted in Python 3.7 and included in the dataset at  or . And they are also available on GitHub: .,,,,,
,,,2023-09-08,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02470-y,,,,,
,,,Applying FAIR4RS principles to develop an integrated modeling environment for the magnetic confinement fusion,,,,,
,,,7,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,['https://doi.org/10.5281/zenodo.8098117'],,,,,
,,,"We use the ZENODO service to keep a persistent archive of FyDev code, with .",,,,,
,,,2023-09-07,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02473-9,,,,,
,,,Monitoring of carbon-water fluxes at Eurasian meteorological stations using random forest and remote sensing,,,,,
,,,7,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,['https://doi.org/10.6084/m9.figshare.21510183.v2'],,,,,
,,,The code to generate the carbon-water flux datasets is available at figshare ().,,,,,
,,,2023-09-07,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02494-4,,,,,
,,,SECURES-Met: A European meteorological data set suitable for electricity modelling applications,,,,,
,,,7,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,['https://doi.org/10.5281/zenodo.8108927'],,,,,
,,,The data are stored as ASCII text (csv) and no specific software is necessary to access the data. The production of the data was done with Python. These scripts are mainly data manipulation routines and do not contribute in processing the data further. To assure repeatability all scripts are available at Zenodo ().,,,,,
,,,2023-09-07,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02442-2,,,,,
,,,"Development of an integrated and inferenceable RDF database of glycan, pathogen and disease resources",,,,,
,,,6,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,"['https://github.com/glycoinfo/GlycanBind/releases/tag/v1.0.2', 'https://zenodo.org/record/8072786']",,,,,
,,,All code to generate the SugarBind RDF resources and the generated RDF data files are available from the GitHub repository as a v1.0.2 release at . The entire Github repository for the v1.0.2 release is archived on Zenodo: .,,,,,
,,,2023-09-06,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02484-6,,,,,
,,,"2DeteCT - A large 2D expandable, trainable, experimental Computed Tomography dataset for machine learning",,,,,
,,,4,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,"['https://github.com/mbkiss/2DeteCTcodes', 'www.astra-toolbox.com', 'www.astra-toolbox.com']",,,,,
,,,"Python scripts for loading, pre-processing and reconstructing the projection data in the way described above are published on GitHub: . They make use of the ASTRA toolbox, which is openly available on () or accessible as a conda package (). ASTRA is currently only fully supported for Windows and Linux. Installing it on Mac OS is possible but in the current state very involved and version-dependent. All reference reconstructions provided have been computed with the Python scripts. Furthermore, while the scripts allow for angular sub-sampling the projections and the reference reconstructions were computed with all projections as mentioned in the subsection “Reconstruction production” above.",,,,,
,,,2023-09-04,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02484-6,,,,,
,,,"2DeteCT - A large 2D expandable, trainable, experimental Computed Tomography dataset for machine learning",,,,,
,,,4,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,"['https://github.com/mbkiss/2DeteCTcodes', 'www.astra-toolbox.com', 'www.astra-toolbox.com']",,,,,
,,,"Python scripts for loading, pre-processing and reconstructing the projection data in the way described above are published on GitHub: . They make use of the ASTRA toolbox, which is openly available on () or accessible as a conda package (). ASTRA is currently only fully supported for Windows and Linux. Installing it on Mac OS is possible but in the current state very involved and version-dependent. All reference reconstructions provided have been computed with the Python scripts. Furthermore, while the scripts allow for angular sub-sampling the projections and the reference reconstructions were computed with all projections as mentioned in the subsection “Reconstruction production” above.",,,,,
,,,2023-09-04,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02483-7,,,,,
,,,Standardised images of novel objects created with generative adversarial networks,,,,,
,,,2,,,,,
,,,9,,,,,
,,,2023,,,,,
,,,['https://artbreeder.com'],,,,,
,,,"Software to generate novel objects is available at . Code to perform data collection (i.e., run the online experiment) was created using jsPsych (version 7.2.1), and a modified version of the  extension (all available at). Code to extract the objective properties of each object, and to compile the subjective ratings from our online study, was written in Python, MATLAB and Julia respectively (available at).",,,,,
,,,2023-09-02,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02475-7,,,,,
,,,Development of global monthly dataset of CMIP6 climate variables for estimating evapotranspiration,,,,,
,,,26,,,,,
,,,8,,,,,
,,,2023,,,,,
,,,['https://pyeto.readthedocs.io/en/latest/'],,,,,
,,,"The code to produce the data was written using Python, PyCharm 2022.2.2. The code is available in pyeto ().",,,,,
,,,2023-08-26,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02417-3,,,,,
,,,Geometrical digital twins of the as-built microstructure of three-leaf stone masonry walls with laser scanning,,,,,
,,,10,,,,,
,,,8,,,,,
,,,2023,,,,,
,,,"['https://ibois-epfl.github.io/Cockroach-documentation/', 'https://github.com/ibois-epfl/collide', 'https://doi.org/10.5281/zenodo.7093710']",,,,,
,,,"The pipeline is based on the use of Rhinoceros3D and the Cockroach plugin which is available at . A tutorial for the implementation of the pipeline is freely available online. In this work, we used Rhinoceros3D Version 7 SR29. The collision analysis algorithm is available at: . The Python script used for the analysis of the collision data is available at: .",,,,,
,,,2023-08-10,,,,,
,,,0,,,,,
,,,Scientific Data,,,,,
,,,41597,,,,,
,,,10.1038/s41597-023-02417-3,,,,,
,,,Geometrical digital twins of the as-built microstructure of three-leaf stone masonry walls with laser scanning,,,,,
,,,10,,,,,
,,,8,,,,,
,,,2023,,,,,
,,,"['https://ibois-epfl.github.io/Cockroach-documentation/', 'https://github.com/ibois-epfl/collide', 'https://doi.org/10.5281/zenodo.7093710']",,,,,
,,,"The pipeline is based on the use of Rhinoceros3D and the Cockroach plugin which is available at . A tutorial for the implementation of the pipeline is freely available online. In this work, we used Rhinoceros3D Version 7 SR29. The collision analysis algorithm is available at: . The Python script used for the analysis of the collision data is available at: .",,,,,
